,round,group,player_slot,cost,break_even_bid_no_rym,percentile_no_rym,correction_factor,break_even_bid_rym,percentile_rym,max_bid_no_rym,max_bid_rym,ws,other_costs,cost_A,cost_B,production,id_sample
99,7,1,4,47.997381999999995,47.997381999999995,55.08625817965497,0.9319879999999999,51.5,56.12730517549078,90.3,70,6.9,1.03,46.599399999999996,1.397981999999999,2891.793697192464,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
100,7,2,1,42.960209600000006,42.960209600000006,33.670434265318264,0.9763684,44.00000000000001,20.46400951814396,90.3,70,6.6,0.88,48.81842,-5.858210399999997,2693.2139720893097,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
101,7,2,2,45.3751048,45.3751048,43.842950624628195,0.8481328,53.5,65.55621653777513,90.3,70,7.7,1.07,42.40664,2.9684647999999996,3380.599171369953,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
102,7,2,3,50.4256884,50.4256884,62.879238548483045,0.8846612,56.99999999999999,82.51041046995836,90.3,70,7.3,1.14,44.23306,6.192628399999997,3143.974070805334,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
103,7,2,4,40.273219650328514,40.273219650328514,23.022010707911956,0.79,50.97875905104875,52.76621058893516,90.3,70,8.9,1.03,39.10021325274613,1.173006397582384,3990.3272687735966,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
104,7,3,1,46.461104,46.461104,48.720999405116004,0.8080192,57.49999999999999,84.97917906008328,90.3,70,8.2,1.15,40.400960000000005,6.060143999999994,3653.284405406161,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
105,7,3,2,51.2123938,51.2123938,65.08030933967876,1.0896254,47.0,34.889946460440214,90.3,70,6.0,0.94,54.48127,-3.268876200000001,2275.5401511823243,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
106,7,3,3,46.8651136,46.8651136,50.44616299821535,0.8080192,58.0,88.28078524687686,90.3,70,8.2,1.16,40.400960000000005,6.464153599999996,3653.284405406161,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
107,7,3,4,43.617588,43.617588,36.347412254610354,0.8308112,52.5,60.7674003569304,90.3,70,7.9,1.05,41.54056,2.0770279999999985,3492.8080850201604,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
108,7,4,1,41.1251544,41.1251544,26.174895895300416,0.8308112,49.5,46.6686496133254,90.3,70,7.9,0.99,41.54056,-0.4154055999999997,3492.8080850201604,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
109,7,4,2,45.15969619999999,45.15969619999999,42.772159428911365,0.9608445999999999,46.99999999999999,33.908387864366446,90.3,70,6.7,0.94,48.042229999999996,-2.8825338000000045,2760.2544196832227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
110,7,4,3,61.5638351,61.5638351,85.84176085663296,1.0896254,56.49999999999999,80.1308744794765,90.3,70,6.0,1.13,54.48127,7.0825650999999965,2275.5401511823243,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
111,7,4,4,38.9250928,38.9250928,18.084473527662105,0.8846612,44.0,19.631171921475314,90.3,70,7.3,0.88,44.23306,-5.3079672,3143.974070805334,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
112,8,1,1,43.7184293,43.7184293,36.882807852468765,0.9608445999999999,45.5,26.76977989292088,90.3,70,6.7,0.91,48.042229999999996,-4.3238007,2760.2544196832227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
113,8,1,2,46.3280279719007,46.3280279719007,47.947650208209396,0.79,58.643073382152785,91.31469363474123,90.3,70,9.0,1.19,38.9311159427737,7.396912029127002,4034.143044805663,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
114,8,1,3,44.9129464,44.9129464,41.879833432480666,0.9763684,46.0,29.238548483045808,90.3,70,6.6,0.92,48.81842,-3.9054736000000005,2693.2139720893097,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
115,8,1,4,51.725334,51.725334,66.44854253420583,0.9319879999999999,55.5,75.01487209994052,90.3,70,6.9,1.11,46.599399999999996,5.125934000000001,2891.793697192464,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
116,8,2,1,36.469710400000004,36.469710400000004,10.41046995835812,0.8481328,43.0,15.080309339678763,90.3,70,7.7,0.86,42.40664,-5.936929599999999,3380.599171369953,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
117,8,2,2,51.466610949999996,51.466610949999996,65.79417013682333,1.2401593,41.5,8.209399167162402,90.3,70,5.5,0.83,62.007965,-10.541354050000002,1913.1530304421865,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
118,8,2,3,42.207641800000005,42.207641800000005,30.517549077929804,0.7963706,53.0,63.08744794765021,90.3,70,8.5,1.06,39.81853,2.389111800000002,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
119,8,2,4,33.3682327,33.3682327,2.795954788816181,0.8040538,41.5,8.209399167162402,90.3,70,8.3,0.83,40.202690000000004,-6.834457300000004,3704.6590150147713,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
120,8,3,1,37.857193800000005,37.857193800000005,14.812611540749554,0.8141332,46.50000000000001,32.45092207019631,90.3,70,8.1,0.93,40.70666,-2.849466199999995,3600.84695020913,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
121,8,3,2,46.261071,46.261071,47.70969660916121,1.0280238,45.00000000000001,25.10410469958358,90.3,70,6.3,0.9,51.40119,-5.1401189999999986,2487.4220738687186,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
122,8,3,3,33.786527799999995,33.786527799999995,3.688280785246877,0.8141332,41.49999999999999,7.287328970850684,90.3,70,8.1,0.83,40.70666,-6.920132200000005,3600.84695020913,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
123,8,3,4,77.66666673810768,77.66666673810768,98.4533016061868,1.29,60.20671840163386,98.4533016061868,90.3,70,5.1,1.12,69.3452381590247,8.321428579082976,1620.6598526034632,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
124,8,4,1,67.6745234,67.6745234,92.5639500297442,1.2768778,52.99999999999999,62.581796549672816,90.3,70,5.4,1.06,63.84389,3.8306333999999964,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
125,8,4,2,51.0920273,51.0920273,64.78286734086853,0.9920782,51.5,56.12730517549078,90.3,70,6.5,1.03,49.60391,1.488117299999999,2625.3696471309936,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
126,8,4,3,45.51787349999999,45.51787349999999,44.37834622248661,0.919553,49.49999999999999,45.68709101725164,90.3,70,7.0,0.99,45.97765,-0.4597765000000038,2956.235927864234,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
127,8,4,4,51.8234904,51.8234904,66.74598453301606,1.0469392,49.5,46.6686496133254,90.3,70,6.2,0.99,52.346959999999996,-0.5234695999999985,2417.4057379964315,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
128,9,1,1,46.0023824,46.0023824,46.63890541344438,0.8846612,52.0,58.44735276621059,90.3,70,7.3,1.04,44.23306,1.7693224,3143.974070805334,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
129,9,1,2,40.0005555,40.0005555,22.12968471148126,0.919553,43.5,17.48958953004164,90.3,70,7.0,0.87,45.97765,-5.9770945,2956.235927864234,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
130,9,1,3,33.379461199999994,33.379461199999994,2.8554431885782274,0.8141332,40.99999999999999,5.145746579417014,90.3,70,8.1,0.82,40.70666,-7.327198800000005,3600.84695020913,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
131,9,1,4,46.154261700000006,46.154261700000006,47.293277810826886,1.1396114,40.50000000000001,4.104699583581201,90.3,70,5.8,0.81,56.98057,-10.826308299999994,2131.626659462528,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
132,9,2,1,45.368658757157924,45.368658757157924,43.78346222486615,0.79,57.42868197108598,84.2355740630577,90.3,70,8.7,1.15,39.45100761491994,5.917651142237986,3899.430925071707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
133,9,2,2,36.7134398,36.7134398,11.06484235574063,0.8846612,41.5,8.209399167162402,90.3,70,7.3,0.83,44.23306,-7.5196201999999985,3143.974070805334,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
134,9,2,3,46.0653248,46.0653248,46.87685901249257,1.0469392,44.0,19.631171921475314,90.3,70,6.2,0.88,52.346959999999996,-6.281635199999997,2417.4057379964315,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
135,9,2,4,55.18708885,55.18708885,74.71743010113028,1.2401593,44.5,21.951219512195124,90.3,70,5.5,0.89,62.007965,-6.820876149999997,1913.1530304421865,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
136,9,3,1,43.764900000000004,43.764900000000004,37.001784651992864,0.875298,50.00000000000001,49.91076740035693,90.3,70,7.4,1.0,43.764900000000004,0.0,3204.6274315761634,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
137,9,3,2,40.60471690000001,40.60471690000001,24.15229030339084,0.8040538,50.50000000000001,52.171326591314696,90.3,70,8.3,1.01,40.202690000000004,0.40202690000000274,3704.6590150147713,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
138,9,3,3,47.8412011,47.8412011,54.372397382510414,0.8040538,59.49999999999999,94.46757882212968,90.3,70,8.3,1.19,40.202690000000004,7.638511099999995,3704.6590150147713,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
139,9,3,4,56.027297100000006,56.027297100000006,76.44259369422963,1.0280238,54.50000000000001,71.23735871505056,90.3,70,6.3,1.09,51.40119,4.626107100000006,2487.4220738687186,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
140,9,4,1,76.86116089574004,76.86116089574004,98.09637120761451,1.29,59.582295268015535,96.0142772159429,90.3,70,5.0,1.08,71.16774157012966,5.693419325610378,1548.0076471579075,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
141,9,4,2,59.38458430000001,59.38458430000001,82.51041046995836,1.0896254,54.5,70.2558001189768,90.3,70,6.0,1.09,54.48127,4.903314300000005,2275.5401511823243,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
142,9,4,3,45.1843926,45.1843926,43.01011302795955,0.8141332,55.5,75.01487209994052,90.3,70,8.1,1.11,40.70666,4.477732600000003,3600.84695020913,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
143,9,4,4,37.37387130506275,37.37387130506275,13.146936347412254,0.79,47.30869785450981,35.574063057703746,90.3,70,9.0,0.96,38.9311159427737,-1.5572446377109515,4034.143044805663,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
144,10,1,1,51.282513,51.282513,65.37775133848899,1.1396114,45.00000000000001,25.10410469958358,90.3,70,5.8,0.9,56.98057,-5.698056999999999,2131.626659462528,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
145,10,1,2,45.7913095,45.7913095,45.68709101725164,0.7963706,57.49999999999999,84.97917906008328,90.3,70,8.5,1.15,39.81853,5.972779499999994,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
146,10,1,3,39.4673325,39.4673325,20.285544318857823,0.907295,43.5,17.48958953004164,90.3,70,7.1,0.87,45.36475,-5.897417500000003,3019.760489755876,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
147,10,1,4,41.5499238,41.5499238,27.840571088637716,0.8393924,49.5,46.6686496133254,90.3,70,7.8,0.99,41.96962,-0.4196961999999971,3437.2208174516622,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
148,10,2,1,55.96283835,55.96283835,76.14515169541939,1.2035019,46.5,31.52885187388459,90.3,70,5.6,0.93,60.175095,-4.2122566500000005,1986.2186485554405,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
149,10,2,2,37.199095,37.199095,12.492563950029744,0.907295,41.0,6.0678167757287325,90.3,70,7.1,0.82,45.36475,-8.165655000000001,3019.760489755876,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
150,10,2,3,51.282513,51.282513,65.37775133848899,1.1396114,45.00000000000001,25.10410469958358,90.3,70,5.8,0.9,56.98057,-5.698056999999999,2131.626659462528,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
151,10,2,4,65.5276555,65.5276555,90.54134443783462,1.1396114,57.5,85.901249256395,90.3,70,5.8,1.15,56.98057,8.547085499999994,2131.626659462528,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
152,10,3,1,48.1592032,48.1592032,55.74063057703748,1.0469392,46.0,29.238548483045808,90.3,70,6.2,0.92,52.346959999999996,-4.187756799999995,2417.4057379964315,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
153,10,3,2,71.56611587585894,71.56611587585894,95.35990481856038,1.29,55.477609206092204,74.59845330160618,90.3,70,5.2,1.06,67.51520365647069,4.050912219388252,1693.6122771870748,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
154,10,3,3,65.5276555,65.5276555,90.54134443783462,1.1396114,57.5,85.901249256395,90.3,70,5.8,1.15,56.98057,8.547085499999994,2131.626659462528,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
155,10,3,4,43.936578000000004,43.936578000000004,37.53718024985128,0.9763684,45.0,24.15229030339084,90.3,70,6.6,0.9,48.81842,-4.881841999999999,2693.2139720893097,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
156,10,4,1,52.41452099999999,52.41452099999999,68.29268292682927,0.919553,56.99999999999999,82.51041046995836,90.3,70,7.0,1.14,45.97765,6.4368709999999965,2956.235927864234,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
157,10,4,2,71.42559530379545,71.42559530379545,95.24092801903629,1.29,55.368678530073986,74.41998810232005,90.3,70,5.1,1.03,69.3452381590247,2.080357144770744,1620.6598526034632,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
158,10,4,3,42.01065140000001,42.01065140000001,29.863176680547294,0.7926538000000001,53.00000000000001,64.03926234384295,90.3,70,8.6,1.06,39.632690000000004,2.3779614000000038,3852.355352958242,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
159,10,4,4,56.1826232,56.1826232,76.7995240928019,1.2768778,44.0,19.631171921475314,90.3,70,5.4,0.88,63.84389,-7.6612668,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
160,11,1,1,36.76487360000001,36.76487360000001,11.302795954788817,0.8080192,45.50000000000001,27.6918500892326,90.3,70,8.2,0.91,40.400960000000005,-3.6360863999999964,3653.284405406161,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
161,11,1,2,74.40955799999999,74.40955799999999,97.02558001189767,1.2401593,59.99999999999999,96.60916121356335,90.3,70,5.5,1.2,62.007965,12.401592999999991,1913.1530304421865,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
162,11,1,3,35.040306400000006,35.040306400000006,6.543723973825104,0.7963706,44.00000000000001,20.46400951814396,90.3,70,8.5,0.88,39.81853,-4.778223599999997,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
163,11,1,4,59.54825749999999,59.54825749999999,82.80785246876859,1.0092925,58.99999999999999,91.99881023200476,90.3,70,6.4,1.18,50.464625,9.083632499999993,2556.7585973306004,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
164,11,2,1,51.7135509,51.7135509,66.32956573468174,1.2768778,40.5,3.1528851873884594,90.3,70,5.4,0.81,63.84389,-12.1303391,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
165,11,2,2,60.47420970000001,60.47420970000001,84.2355740630577,1.0896254,55.50000000000001,75.93694229625223,90.3,70,6.0,1.11,54.48127,5.992939700000008,2275.5401511823243,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
166,11,2,3,34.01718552988913,34.01718552988913,4.164187983343248,0.79,43.059728518847,16.061867935752527,90.3,70,8.9,0.87,39.10021325274613,-5.083027722856997,3990.3272687735966,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
167,11,2,4,42.389316199999996,42.389316199999996,31.052944675788222,0.8393924,50.49999999999999,50.44616299821535,90.3,70,7.8,1.01,41.96962,0.4196961999999971,3437.2208174516622,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
168,11,3,1,44.198568300000005,44.198568300000005,38.786436644854255,0.7963706,55.50000000000001,75.93694229625223,90.3,70,8.5,1.11,39.81853,4.3800383000000025,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
169,11,3,2,46.627675399999994,46.627675399999994,49.37537180249851,0.9920782,46.99999999999999,33.908387864366446,90.3,70,6.5,0.94,49.60391,-2.976234600000005,2625.3696471309936,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
170,11,3,3,71.50515680000001,71.50515680000001,95.30041641879833,1.2768778,56.00000000000001,78.28673408685306,90.3,70,5.4,1.12,63.84389,7.661266800000007,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
171,11,3,4,44.565664,44.565664,40.214158239143366,0.857032,52.0,58.44735276621059,90.3,70,7.6,1.04,42.8516,1.7140640000000005,3322.95250850423,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
172,11,4,1,38.6239741,38.6239741,17.311124330755504,0.7963706,48.49999999999999,40.80904223676383,90.3,70,8.5,0.97,39.81853,-1.1945559000000046,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
173,11,4,2,52.3660307,52.3660307,68.11421772754314,0.9608445999999999,54.50000000000001,71.23735871505056,90.3,70,6.7,1.09,48.042229999999996,4.323800700000007,2760.2544196832227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
174,11,4,3,47.845366799999994,47.845366799999994,54.55086258179655,0.8393924,56.99999999999999,82.51041046995836,90.3,70,7.8,1.14,41.96962,5.875746799999995,3437.2208174516622,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
175,11,4,4,45.66741199999999,45.66741199999999,45.211183819155266,0.9319879999999999,48.99999999999999,43.426531826293875,90.3,70,6.9,0.98,46.599399999999996,-0.931988000000004,2891.793697192464,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
176,12,1,1,43.764900000000004,43.764900000000004,37.001784651992864,0.875298,50.00000000000001,49.91076740035693,90.3,70,7.4,1.0,43.764900000000004,0.0,3204.6274315761634,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
177,12,1,2,64.2878986,64.2878986,89.17311124330756,1.0896254,59.0,92.9506246281975,90.3,70,6.0,1.18,54.48127,9.806628600000003,2275.5401511823243,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
178,12,1,3,43.238006999999996,43.238006999999996,34.91969066032124,0.9608445999999999,45.0,24.15229030339084,90.3,70,6.7,0.9,48.042229999999996,-4.804223,2760.2544196832227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
179,12,1,4,46.261071,46.261071,47.70969660916121,1.0280238,45.00000000000001,25.10410469958358,90.3,70,6.3,0.9,51.40119,-5.1401189999999986,2487.4220738687186,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
180,12,2,1,47.261519549999996,47.261519549999996,51.99286139202855,1.1669511,40.5,3.1528851873884594,90.3,70,5.7,0.81,58.34755499999999,-11.086035449999997,2059.071224897595,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
181,12,2,2,69.3452381590247,69.3452381590247,93.81320642474718,1.29,53.755998572887364,67.10291493158834,90.3,70,5.1,1.0,69.3452381590247,0.0,1620.6598526034632,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
182,12,2,3,66.34852255,66.34852255,91.37418203450328,1.2401593,53.5,65.55621653777513,90.3,70,5.5,1.07,62.007965,4.34055755,1913.1530304421865,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
183,12,2,4,64.38804409999999,64.38804409999999,89.3515764425937,1.1396114,56.49999999999999,80.1308744794765,90.3,70,5.8,1.13,56.98057,7.4074740999999875,2131.626659462528,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
184,12,3,1,42.40905240000001,42.40905240000001,31.4098750743605,0.8001708000000001,53.00000000000001,64.03926234384295,90.3,70,8.4,1.06,40.00854,2.4005124000000038,3754.965449409183,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
185,12,3,2,47.997381999999995,47.997381999999995,55.08625817965497,0.9319879999999999,51.5,56.12730517549078,90.3,70,6.9,1.03,46.599399999999996,1.397981999999999,2891.793697192464,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
186,12,3,3,51.7135509,51.7135509,66.32956573468174,1.2768778,40.5,3.1528851873884594,90.3,70,5.4,0.81,63.84389,-12.1303391,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
187,12,3,4,54.0682619,54.0682619,72.33789411064842,0.9920782,54.5,70.2558001189768,90.3,70,6.5,1.09,49.60391,4.464351900000004,2625.3696471309936,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
188,12,4,1,46.9858654,46.9858654,51.04104699583581,0.7963706,59.0,92.9506246281975,90.3,70,8.5,1.18,39.81853,7.167335399999999,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
